id,evento,img,title,url,date,ocr_text
74777,0,0-afiche-74777.jpg,ELECCIONES COMPLEMENTARIAS SENADO 2024,https://participa.uchile.cl/,2024-04-16 15:21:16,- $a a a ililiiii ihittt 111i1 2024 elecciones senado universitario studiantes hoy ultimo dia - para votar
74785,0,0-afiche-74785.jpg,Votaste para el senado universitario? [Max:17:00],https://participa.uchile.cl/,2024-04-16 15:34:16,votastepapitue fen_nosesta sacan la cp
74789,0,0-afiche-74789.jpg,Auxiliares para prueba TEST-DE,,2024-04-16 16:53:16,fafm armadillo laboratorio de escritura se buscan auxiliares para tesi-de ytest-di! armadillo lab y el area de idiomas busca auxiliares para apoyar en la rendicion presencial del test-de y test-di - 2024. entre ellunes 6 de mayo) yelviernes 17 de mayo del2024 funciones: presencia en sala durante la prueba y apoyo en respuesta a dudas de estudiantes. ideal: experiencia siendo auxiliar oayudante con - manejo de grupos (no excluyente) pago: 1ub por sesion de prueba enviar cv a eserifturadiseiplinereing.uchile.c
74833,0,0-afiche-74833.jpg,Gatitos en adopción,,2024-04-17 09:37:17,"gatitos en adopcion!! gatitos rescatados en busca de hogar definitivo ya comen alimento seco y estàn espatarasitados si los quieren 1,5 meses aprox y pueden adoptar, comuniquense conmigo via @squirrel maximus +56 9 9417 3423 2,5 meses aprox"
75041,0,0-afiche-75041.jpg,Talent BCG: inscripciones paucabrera@uchile.cl,,2024-04-17 15:59:17,postula ya! procesos de seleccion bcg mayo 2024 3 deadline postulacion domingo 21 de abril register now beyond is i where we begin. i bcg
75285,0,0-afiche-75285.jpg,Llamado a revista Cuadernos de Beauchef,https://humanidades.ing.uchile.cl/llamado.pdf,2024-04-20 14:57:20,"llamado a presentar escritos = cuadernos de beauchet la etica no 1, vol. viii, 2024 como el centro de la ia participa en la reflexzon sobre la ética en la inteligencia artificial . - invitamos a autores/as a contribuir con sus ideas y reflexiones sobre interrogantes éticas relacionadas con la inteligencia - dudas, artificial contactarse con - - envianos tu  - - ove ensayo aqui amonares - - - - @uchile.cl andrés monares fecha limite director 17 de la de recepcion de publicacion de mayo textos (formato ensayo) organizan: ethics aedia"
75381,0,0-afiche-75381.jpg,Último planeta habitable que ha sido descubierto,,2024-04-22 13:30:22,
75417,0,0-afiche-75417.jpg,¡La tía Paty vuelve a vender alfajores!,https://www.u-cursos.cl/ingenieria/2/foro_institucion/#mensaje_2884869,2024-04-23 11:45:23,- sayfajoves endulza este dia de la madre 6x35.000 +5697765 3758 ayudemos a la tia paty
75465,0,0-afiche-75465.jpg,Convocatoria Becas Santander 2024-2025,https://www.u-cursos.cl/ingenieria/2/novedades_institucion/detalle?id=77721,2024-04-23 15:41:23,d 6 fcfm santander internaciona. universidades convocaioria becas santander 2024/2025 revisa toda la informacion aqui e
75509,0,0-afiche-75509.jpg,Postula Tesis País 2024,https://www.superacionpobreza.cl/postulacion-tesis-pais/,2024-04-23 23:56:23,postula tu tesis 0 proyecto - de tesis y aporta al desarrollo local tesis pais 2024 postulaciones abiertas con el financiamiento de hasta el 10 de mayo en fundacion superacion superacionpobreza.d de la pobreza servicio pais
75533,0,0-afiche-75533.jpg,Votación CEI 2024 UWU,https://ucampus.uchile.cl/m/fcfm_votaciones/votaciones,2024-04-24 11:07:24,vi viendodue - viendodue aunndvotaste laeleeciondelee
75581,0,0-afiche-75581.jpg,Gatito NECESITA AYUDA,https://www.instagram.com/michis.beauchef?igsh=N3B1MmRsbXM4aTR5&utm_source=qr,2024-04-25 09:43:25,"hoy botaron este urgente!! gatito pequeno en beauchef, en la facultad de ingenieria. ahora lo llevaremos al veterinario, pero necesitamos encontrarle hogar temporal si pueden ayudar, u no duden en hogar definitivo contactarnos con urgencia ig omichis.deaucher !!!!!!!!!! por favor difundir "
75597,0,0-afiche-75597.jpg,Oferta Práctica Profesional SYNTEC,,2024-04-25 11:47:25,"syntec bperlencis tecaalegia el  oferta practica profesional sobre syntec: consultora de ingenieria especializada con 10 ahos en elrubro, dedicada a proyectos de ingenieria y al uso de herramientas como simulacion computaciond con software comercial ansys) y open-source openfoam), escaneo laser e ingenieria inversa, entre otros. tema: diseno de un ensayo de controly supresion de material particulado para procesos mineros condiciones: - duracion: practica 3 meses full time - modalidad: hibrida, 2 dias a la semana oresencial - se entrega: notebook, acceso a oficina, acceso remoto a desktop - remuneracion: 350 mil mensual liquido.boleta de honorarios. proyeccion: sujeto a desempeno y vacantes, se puede continuar con contrato a plazo fijo y luego indefinido. se busca: estudiantesen su ultimo , ano o en proceso de tesis. interesados enviar cv a: juan rojas uan.oasesyntec.c, syntec n g e n e r - a"
75613,0,0-afiche-75613.jpg,BASES Becas Doctorado EPEC,https://drive.google.com/file/d/1DDeow3XPnZb1JIHfhboI8qsdshtoPpTO/view?usp=sharing,2024-04-25 15:20:25,- a escuela de postgrado av fcm y educacion continua facultad fisicas universidad y matematicas de de ciencias chile convocatoria beca de voctorado epeg revisa las bases y postula postulacion a traves del formulario hasta el09 de mayo
75701,0,0-afiche-75701.jpg,Pieza Amoblada en Providencia,https://wa.me/56991614169,2024-04-28 09:01:28,"pieza amoblada disponible a providencia, a cuadras de metro l6 inés de suarez 8 mts2 2.5mtsx3.3mts) bano compartido 300 mil, gastos y cuentas incluidos. mes de garantia, opcion de cuotas. opcion de arrendar pieza + estacionamiento patricio astorga +56 9 9161 4169"
75717,0,0-afiche-75717.jpg,Gatitito en ADOPCIÓN,,2024-04-28 12:19:28,"busco familia gatito macho) de aprox. 2,5 meses en busca de adoptante definitivo ab silo quieres y puedes adoptar, comunicate conmigo por: ig. êsquirrel. maximus tel. +56 9 9417 3423 p.s: segumiento no invasivo te pediré llenarun come alimento seco brevet formulario . sabe usar arenero previo a la . esta desparasitado adopcion"
75825,0,0-afiche-75825.jpg,Prácticas y Memorias Codelco,https://www.codelco.com/practicas-y-memorias,2024-04-30 11:58:30,octavo ano iii 1° merco talento codelco primera mi a  chamba encodelco iconoce nuestro programa de practicas y memorias 2024 y vive una experiencia unica en la mineria! 8 postula hasta el 05
75857,0,0-afiche-75857.jpg,George Manta for ArtistsForClimate.org,https://artistsforclimate.org/climatecollection,2024-04-30 17:39:30,- uunv - ( * no hay futuro hacamo) * uno
75897,0,0-afiche-75897.jpg,Postula para ser parte del Equipo Rollerfighter!,https://forms.gle/GRdbM9ipn1EseFk8A,2024-05-01 15:19:01,roller fichter se buscan integrantes - - de ingenieria civil mecanica nuestro objetivo es brindar a la segunda compania de curcavi una forma facil y rapida de enrolle de oportunidad mangueras academica con difucion en rol - en el equipo medios como: nuestro equipo requiere de 6) mecanicos que demuestren con el obiochie compromiso equipo y buen desempeno para llevar eli mercurio € hasta la meta este ultimo diseno. a: elme animate! escanéa el qr o contâctanos en: peramin.carmonq@uguchie.c. crlonoburvegmaicom te esperamos! du
76077,0,0-afiche-76077.jpg,Vendo Tajetas SSD a precio oferta,https://www.instagram.com/beauchef._mantenimientos/,2024-05-04 22:37:04,"beauchef mantenimientos 0 venta de ssd wd black se 500 gb nvme m.2, sn750, pcle gen4, 2000 mb/s instalacion con windows instalacion ymantencion con windows instalacion - verificacion gratuita simple verificacion gratuita de compatiplidad de compatiblidad venta e instalacion verificacion gratuita venta e instalacion incluida de la ssd de compatiblidad incluida de la ssd instalacion de windows venta e instalacion instalacion de windows (o ubuntu) en ssd incluida de la ssd (o ubuntu) en ssd descuento del 17% en cualquier plan de mantenimiente $49.990 $ 39.990% $59.996$ 45.990 a 59.993$ 45.990 beacchef + plan matemmiento"
76121,0,0-afiche-76121.jpg,Convocatoria 2024 |  Fondo Valentín Letelier,https://uchile.cl/extension-y-cultura/vicerrectoria-de-extension-y-comunicaciones/fondo-valentin-letelier/convocatoria-2024,2024-05-06 09:26:06,"mas extension, mejor universidad fondo valentin letelier 2024 & - 8688 postula tu proyecto de extension y vinculacion con el medio desde el 2de mayo hasta el 6 de junio masinformacion en: e universidad de chile fondo vicerrectoria valentin uchile.cl/fondovalentinletelier de extension y letelier comunicaciones universidad de chile vexcom_uchile"
76189,0,0-afiche-76189.jpg,Perrito en adopción <3,,2024-05-06 16:02:06,"perrito en adopcion lo encontramos en la calle tiene 1 afio aprox, tamaiio mediano esta desparasitado, es muy amoroso) y docill actualmenteen hogar temporal contacto +569 68952461 +569 65339554"
76265,0,0-afiche-76265.jpg,Ayuda a Tomás!,https://ayudatomas.com/,2024-05-07 08:51:07,"- omas necesita elmedieamento mas - caro del mundo. debemos reunir el dinero, lo antes posible, - ya que tomas debe viajar a eeuu para administrarse el medicamento antes de los 6anos. necesito de tu ayuda! le tengo distrofia muscular donaciones: de duchenne y necesito camila gomez recaudar $3.500 millones 18.116.965-6 para detener - la banco chile progresion de mi cuenta corriente enfermedad. 003280566707 camila.gomezval@gmail.com o tomas.contra_duchenne"
76321,0,0-afiche-76321.jpg,Participa de las elecciones de la FECh,https://ucampus.uchile.cl/m/uchile_votaciones/votaciones,2024-05-07 12:48:07,rta mini 7y8 ray de mayo ach i chilelecciones efechuust gia vota x mesa directiva yconsejerias vota x / - la fech re votaciones via compus - a - organiza  tricel -fech.
76381,0,0-afiche-76381.jpg,YAPUE VOTEN 👍,https://ucampus.uchile.cl/m/uchile_votaciones/votaciones,2024-05-07 13:46:07,tupuedesser eer - sereli camb s  * vita feczirl
76417,0,0-afiche-76417.jpg,Milo en adopción,https://wa.me/+56957387689,2024-05-07 19:25:07,- - pooptane - - - 0 - anos halgo - en folina sannago stuagion de abandono hontacto rinidad 56957387689
76441,0,0-afiche-76441.jpg,Beca estudiantes de Doctorado EPEC,https://drive.google.com/file/d/1DDeow3XPnZb1JIHfhboI8qsdshtoPpTO/view,2024-05-08 08:47:08,mayo 44 - escuela de postgrado de am fcm y educacion continua 09 p pasta facultad universidad fisicas y matematicas de de ciencias chile convocatoria beca de voctorado epec revisa las bases y postula postulacion a travesdel formulario hasta el09 de mayo
76501,0,0-afiche-76501.jpg,Clases Particulares de Física y Matemáticas,,2024-05-08 16:39:08,cnecesitas clases de repasos - clases particulares grupales e calculo e ecs. ojferenciales e fisica clasica electricioad . entre otros seleccionado por nasa para nasa comenzar programa de doctorado en usa agosto 2024 profesor ariel tello ingeniero civil mecànico y licenciado en fisica profesor auxiliar de multiples ramos con 5 anos de experiencia universidad en clases particulares de chile mail: telolallauegmail.com cel: +(56) 953626996
76793,0,0-afiche-76793.jpg,Clases particulares de Física,,2024-05-11 14:51:11,"fior 2mx 2m walahb-toeb) (ree) al clases particuiares de intro ala fisica clasica y/mecanica fernanda padro, estudiante de magister en fisica (fcfm), auxiliar de mecanica y10 anos de 0b experiencia en clases particulares clases presenciales u. online, personales o grupales contacto padrofernanda@gmail.com b 56988385323 iwot a 9"
76801,0,0-afiche-76801.jpg,Clases particulares,https://www.cec.uchile.cl/~edgardo.rosas/,2024-05-11 19:12:11,"gmm dp t a v(t f; = 2 dt vxp-ds-6 f dr y(t) 0 1 - 00 gt 2 092 clases particulares online calculo avanzado y aplicaciones introduccion al la fisica clasica mecanica d""f(2) n! f(2) sin -  den 2mi 2 n  12-20 edgardo rosas licenciado en fisica +33745 40 - 37 01 magister en fisica nttp/cecuchilecl-edgardorosas"
76857,0,0-afiche-76857.jpg,Clases particulares DIM,https://wa.me/qr/LJOMNAWFK4XTJ1,2024-05-13 04:18:13,"y - clases particulares matematica universitaria modalidad remota mariano vàzquez ingeniero civil matemâtico, magister en matematicas aplicadas y alumno de doctorado en matematica universidad de chile @m-vaz3 +56965284437 marianovazquezgs@gmail.com"
76869,0,0-afiche-76869.jpg,Convocatoria cursos cortos virtuales APRU,https://www.instagram.com/p/C66W_1LrtMe/,2024-05-13 10:30:13,pme apru virtual student exchange universidad de chile apru-vse convocatoria abierta! postula y realiza movilidad virtual postula al movilidad virtual programa apru = vse revisa las fechas segundo trimestre
76981,0,0-afiche-76981.jpg,Convocatoria movilidad internacional PME Central,https://www.instagram.com/p/C6860mBsZ37/,2024-05-14 10:15:14,ti - ii 50 cermany nippon - pme 0 a z universidad de chile u mashngtone . - 10  convocatoria made apict 4 frida kahlo regular ran o - oricinal rio de ja 2 e i ro movillidad internaciong semestral 50 intercambios sydney zc otono '25 e he rlap postulaciones paris hasta el cdode 09 dejunio 25.
77217,0,0-afiche-77217.jpg,Ven a compartir en francés !,https://chat.whatsapp.com/LoG9LjbGqXZAtN0a1RIgOY,2024-05-17 11:31:17,"les franco potes viens pratiquer ton français avec nous! ven a practicar tu francés con nosotres! conversaciones distendidas, juegos y mas! para mas info puedes unirte a nuestro grupo de whatsapp"
77221,0,0-afiche-77221.jpg,Convocatoria Fondos Valentín Letelier 2023,https://uchile.cl/noticias/215951/universidad-de-chile-abre-convocatoria-2024-al-fondo-valentin-letelier,2024-05-17 12:56:17,"mas extension, mejor universidad fondo valentin letelier 2024 6888 l postula tu proyecto de extension y vinculacion con el medio desde el 2de mayo hasta el 6 de junio màsi informacion en: o universidad de chile fondo o vicerrectoria valentin uchile.cl/fondovalentinleteller de extensiony letelier comunicaciones universidad de chile vexcom_uchile"
77489,0,0-afiche-77489.jpg,Convocatoria Programa Huawei Seeds for the Future,https://www.u-cursos.cl/ingenieria/2/novedades_institucion/detalle?id=78701,2024-05-22 12:41:22,"seeds huawei for the uture participa del programa anual de huawei de cursos y actividades de caracter tecnologico y cultural orientado al desarrollo de talentos en el area de conocimiento de las tecnologias de la informacion y comunicacion (tic). qué ofrece nuestro programa? cursos introductoriosy avanzados sobre las tecnologias clave como 5g, inteligencia artificial, digital power y cloud. presentaciones de diversos expertos internacionales que compartiràn sus conocimientosy experiencias en diferentes areas relacionadas a la tecnologia. talleres de liderazgo e intercambio cultural con alumnos de otros paises. podras aprender de la cultura china y su sociedad moderna, orientada a las empresas tecnologicas que estàn cambiando el mundo. requisitos: . ser estudiante regular de una universidad o instituto técnico de chile . interés en tic, intercambio culturaly emprendimiento e nivel intermedio o avanzado de inglés iinscribete aqui!"
77581,0,0-afiche-77581.jpg,Infraestructura,,2024-05-23 12:40:23,
77585,0,0-afiche-77585.jpg,"""La seguridad es nuestra prioridad...""",,2024-05-23 14:01:23,
77589,0,0-afiche-77589.jpg,La salud mental es nuestra prioridad,,2024-05-23 14:13:23,hola 18:47 w necesito una hora de emergencia 18.47 w
77597,0,0-afiche-77597.jpg,"El techo se cae... (y es pesado, tengan cuidado)",,2024-05-23 15:00:23,
77601,0,0-afiche-77601.jpg,"El riesgo actual con los andamios ""certificados""",,2024-05-23 15:02:23, rp ari r rp
77613,0,0-afiche-77613.jpg,Foto del 2018. Este problema no es nuevo...,https://www.u-cursos.cl/ingenieria/2/foro_institucion/o/2180593,2024-05-23 20:00:23,
77661,0,0-afiche-77661.jpg,II Simposio de Postgrado. Trabajos hasta 17 de jun,https://docs.google.com/forms/d/e/1FAIpQLSfU2tItKDuCHpbk9cHijqUqP0b0pdxtBWv6GBGCD8mjD7O3aQ/viewform,2024-05-24 14:05:24,"iisimposio postgrado 2024 ngenieria, cienciaseinnovacion 8y9de agosto inscripciones abiertas. quiénes pueden participar? ::: estudiantes o graduados/as de programas de postgrado fcfm, academicos/as fcfm, fechas clave investigadores/as: 17 de junio como participar? término envio resumenes postula enviando resumen de tu investigacion, la que luego expondràs en 8 de julio un poster los dias del simposio. también resultados puedes optar a complementar tu participacion grabando un video para presentar tu tesis en 1 minuto, ante las y 22 de julio los asistentes. envio de poster y video quiènes pueden asistir? està abierto a toda la comunidad fcfm de la universidad de chile. escuela de postgrado mas informacion icm y educacion continua aqui facveap seplen ciencias universidad de chile ingenleruchleclesc/escucla-postgrade o postgradoec.icim simposiopostgrado.fefm@uchile.d"
77669,0,0-afiche-77669.jpg,Se caen los vidros o te caes tu :^),,2024-05-24 15:25:24,: - a % a : - a / - - - 00 - 003 0 - 6 - - - c00s0s 0c - a 0e - - as 4 30 et -
77681,0,0-afiche-77681.jpg,Así con el mobiliario de estudio,,2024-05-24 17:27:24,-
77761,0,0-afiche-77761.jpg,Mantenimiento de computadoras,https://www.instagram.com/beauchef._mantenimientos/,2024-05-26 21:05:26,beauchef mantenimientos 0 asequible plan plan clasico plan gamer para amantes de lo simple apto para equipos tradicional de alto rendimiento ideal y economico incluye cambio de pasta y uso de recursos térmica y themal pads sin para tu notebook limitaciones! incluye cambio de pasta de oficina o tu mac térmica hasta diez placas renovacion total de incluye cambio de pasta themal pads térmica hasta tres placas limpieza total con limpieza total con aspiradora aspiradora limpieza total con aspiradora lubricacion del lubricacion del ventilador ventilador lubricacion del ventilador renovacion de pasta renovacion de pasta térmica arctic mx-6 térmica arctic mx-6 renovacion de pasta térmica arctic mx-4 sticker de regalo! sticker de regalo! $ 18.990 $ 25.990 $ 33.990 -
77821,0,0-afiche-77821.jpg,POSTULACIONES ABIERTAS MIE 2024,https://mie.uchile.cl/,2024-05-27 16:33:27,"desarrolla nabilidades y competencias claves para generar innovacion e impulsar oroyectos y emprendimientos de base cyt facultad de ciencias fisicas y matematicas i universidad de chile magister innovacion y emprendimiento en ciencia - ytecnologia postulaciones abiertas hasta el20 julio de 2024 anos acreditada n facultad de ciencias fisicasy matematicas gestion institucional, docencia de pregrado a a fcm universidad de chile comisiôn de. acreditaciôn nacional docencia investigacion, de postgrado vinculacion con el medio cna-chile desde diciembre 2018 al diciembre 2025"
77909,0,0-afiche-77909.jpg,Geo Ambiental Glosario 2024,,2024-05-28 12:41:28,geo-ambiental gosario - o geologia a eo g/ c4 0 9 s edao de e geologica d e n sufa
77917,0,0-afiche-77917.jpg,CFG Reconocimiento Voluntariados,https://uchile.cl/u177232,2024-05-28 14:42:28,curso de formacion general reconocimiento de aprendizajes: la accion social y comunitaria como parte de la formacion integral en la universidad de chile extendimos el plazo! postula hasta el domingo 9 dej junio a las 23:59 hrs. www.uchile.cl/u177232 / universidad de departamento pregrado de chile deasuntos vicerrectoris univorsidad academicos de chlo cle.c/eptopregrace
78049,0,0-afiche-78049.jpg,Postula al Premio Azul y lleva a cabo tus proyecto,https://uchile.cl/noticias/216711/postula-al-premio-azul-y-lleva-a-cabo-tus-proyectos,2024-05-29 11:46:29,premio proveltos azul estudirnties premio 1 - - a7al : ày premioazuluchile.c / postulaciones 27 - de mayo al28 de junio proyectosestudiantles@uchile.d o oproyectosestudiantilesuch
78057,0,0-afiche-78057.jpg,13ª Escuela de Invierno en Sistemas de Ingeniería,https://www.dsiuchile.cl/escuela-de-invierno/,2024-05-29 12:22:29,"13a escuela en sistemas de ingenieria doctorado faculiad de cenas 05 en sistemas de ingenieria fgfm universidad de chile universidad de chile el doctorado en sistemas de ingenieria convoca a la 13a escuela de invierno en sistemas de ingenieria que se desarrollara el 23, 24 y 25 de julio de 2024 postula www.dstuchile.c"
78061,0,0-afiche-78061.jpg,II Simposio de Postgrado,https://uchile.cl/i187764,2024-05-29 12:42:29,"simposio postgrado 2024 inscripciones.y ngenieria, ciencias - el innovacion envio de resumenes participa con tu investigacion: postula tu proyecto de tesis o investigacion enviando un resumen de tu trabajo si eres estudiante de postgrado, graduado/a académico/a investigador/a 0 investigador/e postdoctoral de la fcfm uchile. revisa las bases y postula! inscripciones abiertas hasta el 17 de junio"
78145,0,0-afiche-78145.jpg,De encuesta a mechones. Saquen sus conclusiones.,,2024-05-30 09:14:30,"relacion entre intencion de paralizar y nivel de informacion 100,0% 75,0% 50,0% 25,0% 0,0% estoy muy estoy bastante estoy estoy no estoy nada informado y al informado medianamente ligeramente informado tanto de lo que informado informado està pasando relacion entre intencion de paralizar y nivel de informacion 100,0% 75,0% 50,0% 25,0% 0,0% estoy muy estoy bastante estoy estoy no estoy nada informado y al informado medianamente ligeramente informado tanto de lo que informado informado està pasando"
78213,0,0-afiche-78213.jpg,"Ciudado, vidrio trizado en 851",,2024-05-30 15:41:30,
78217,0,0-afiche-78217.jpg,Cuidado vidrio quebrado edificio poniente,,2024-05-30 15:41:30,idifico! ponen  e  -
78225,0,0-afiche-78225.jpg,"""retiramos todos los vidrios con riesgo de caída""",,2024-05-30 16:46:30,
78249,0,0-afiche-78249.jpg,*se cae a la piscina*,,2024-05-31 12:10:31,a w  a & / 2 e & a
78277,0,0-afiche-78277.jpg,GATITOS BUSCAN HOGAR !!!,https://www.instagram.com/p/C7P0Jemuwy4/?igsh=aXRrcHY4czB3ZnNl,2024-05-31 15:59:31,
78309,0,0-afiche-78309.jpg,Magíster en Ciencias con mención en Geofísica,https://uchile.cl/ig216634,2024-05-31 18:38:31,postulaciones abiertas magisteren ciencias con mencionen geofisica ingreso 2° semestre 2024 44  geofisica 1 facultad de ciencias dgf a6  fisicas y matematicas universidad de chile fcm
78473,0,0-afiche-78473.jpg,Trozos vidrio entrada 851 (cuidado 🚲🚶🏽‍♂️),,2024-06-03 16:30:03,
78517,0,0-afiche-78517.jpg,Clases particulares (consulte por cupo),,2024-06-03 21:13:03,"clases particulares para cursos de plan comun e ingenieria matematica consulte disponibilidad promocion por clase grupal: clases grupales desde $10.000 por persona. cursos ntroduccion al câlculo clases calculo diferencial e integral calculo en varias variables particulares calculo avanzado presencial o remoto (via zoom) introduccion al algebra hola! soy estudiante de doctorado en matematica aplicada de la u.de chile, ofrezco clases algebra lineal particulares para apoyarte durante el semestre. ecuaciones diferenciales tengo experiencia como ayudante en la mayoria de ordinarias los cursos enlistados. probabilidades y estadistica las clases se adecuan segun la necesidad de cada alumno, y van acompanadas de material introduccion a la fisica clasica complementario (gulas y resumenes). lectromagnetismo contacto o informacion mediante: analisis 5 +569 7947 2381 teoria de la medida manuel.torres@ug.uchile.c"
78529,0,0-afiche-78529.jpg,Oferta de Práctica EMOAC,,2024-06-03 23:17:03,"- - emoac copec emoac spa, filial de copec sa., especializada en la comercializacion de energia 100% renovable (ernc). se encuentra en la busqueda de un alumno en practica para el dpto. de nuevos negocios. practica analista nuevos negocios objetivo del cargo responsabilidades prestar apoyo al desarrollo de nuevos apoyo ejecucion modelos y evaluacion de proyectos. negocios enfocados en estrategia de apoyo ejecucion presentaciones internas/externas. negocios ongrid y offgrid. apoyo en ejecucion de documentos, reporte, ofertas y levantamiento. de oportunidades, apoyo propuestas en la ejecucion de los desarrollos de gestion de seguimiento avance general en proyectos negocios. y reportabilidad. desarrollar estudios asociado a levantamiento de estudios de mercado en mercado incorporacion de nuevas tecnologias. eléctrico, tecnologias. requisitos duracion practica 720 horas. minimo 30 horas semanales. estudiante de ing. civil industrial o ing. comercial. ultimo ano de carrera preferentemente. conocimientos en modelacion financiera y construccion de flujos de caja. conocimientos del mercado eléctrico. manejo iintermedio-ayanzado de herramientas de office (word, powerpoint, excel) ofrecemos flexibilidad horaria y trabajo por objetivos. oportunidad de continuidad extension en un: ingeniero trainee. para completar la postulacion, debe responder hasta el martes 11/06/2024, las siguientes preguntas al correo guzmaneemoae.al, indicando en el asunto el nombre del cargo al que postula: a qué le motiva a participar. del proceso de seleccion? este puesto es ideal para profesionales jovenes con ambicion y motivacion para crecer en el sector de las energias renovables y desarrollar proyectos innovadores que contribuyan a la sostenibilidad energética."
